Columna2;CODIGODEPTO;NOMBREDEPTO;VICEPRESIDENCIANIVEL1;VICEPRESIDENCIANIVEL2
201711;1980606;DIRECCIÓN INGENIERÍA DE RIESGOS;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA GESTIÓN INTEGRAL DE RIESGOS
201711;1980716;DIRECCIÓN ABASTECIMIENTO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201711;1980300;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS
201711;1985113;OFICINA CONTROL DISCIPLINARIO;OFICINA CONTROL DISCIPLINARIO;OFICINA CONTROL DISCIPLINARIO
201711;1980405;GERENCIA AUDITORÍA NEGOCIOS;VICEPRESIDENCIA AUDITORÍA CORPORATIVA;GERENCIA AUDITORÍA NEGOCIOS
201711;1980475;UNIDAD GOBIERNO CORPORATIVO;VICEPRESIDENCIA ASUNTOS LEGALES Y SECRETARÍA GENERAL;UNIDAD GOBIERNO CORPORATIVO
201711;1310227;DIRECCIÓN PROYECTOS SOSTENIMIENTO GENERACIÓN;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;VICEPRESIDENCIA PROYECTOS GENERACIÓN ENERGÍA
201711;1980114;UNIDAD GESTIÓN DE INFORMACIÓN COMERCIAL;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201711;1980112;GERENCIA MERCADEO ESTRATÉGICO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201711;1302082;DEPARTAMENTO SOPORTE Y SERVICIOS REGIÓN CAUCA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201711;1980586;DIRECCIÓN RELACIONES LABORALES COLECTIVAS;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA GESTIÓN RELACIONES LABORALES
201711;1980285;GERENCIA AMBIENTAL Y SOCIAL PROYECTOS E INGENIERÍA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA AMBIENTAL Y SOCIAL PROYECTOS E INGENIERÍA
201711;1989000;GERENCIA TECNOLOGÍA DE INFORMACIÓN;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
201711;1980505;GERENCIA DESARROLLO CORPORATIVO;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO CORPORATIVO
201711;1980105;GERENCIA URABÁ;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;GERENCIA URABÁ
201711;1980700;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS
201711;;Ø;;
201711;1980564;DIRECCIÓN SOLUCIONES DESARROLLO HUMANO;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201711;1337350;UNIDAD DISTRIBUCIÓN ZONA CENTRO T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201711;1337320;UNIDAD DISTRIBUCIÓN ZONA SUR T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201711;1980298;UNIDAD CENTRO DE EXCELENCIA TÉCNICA DISEÑOS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201711;1511060;GERENCIA AGUAS RESIDUALES;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201711;1965170;UNIDAD SERVICIO MÉDICO;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201711;1330242;DIRECCIÓN STR Y CONEXIONES COLOMBIA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS SISTEMAS TRANSMISIÓN
201711;1980717;UNIDAD CONTRATACIÓN;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201711;1980264;UNIDAD PROYECTOS LINEALES 2;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS DE INFRAESTRUCTURA
201711;1980154;DEPARTAMENTO CANALES PRESENCIALES ANTIOQUIA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201711;1980457;DIRECCIÓN SOPORTE LEGAL CORPORATIVO;SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
201711;1980563;UNIDAD COMPENSACIÓN Y BENEFICIOS;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201711;1985060;UNIDAD COMPRAS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201711;1300224;UNIDAD PROGRAMACIÓN Y DESEMPEÑO PROYECTO ITUANGO;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;VICEPRESIDENCIA PROYECTOS GENERACIÓN ENERGÍA
201711;1337310;UNIDAD DISTRIBUCIÓN ZONA NORTE T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201711;1980263;UNIDAD PROYECTOS LINEALES 1;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS DE INFRAESTRUCTURA
201711;1980725;UNIDAD ALMACENES;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201711;1989076;UNIDAD SOLUCIONES DE TI INTELIGENCIA DE NEGOCIOS Y ÁREAS DE APOYO;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA TECNOLOGÍA DE INFORMACIÓN
201711;1980506;DIRECCIÓN DISEÑO ORGANIZACIONAL;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA DESARROLLO CORPORATIVO
201711;1980461;DIRECCIÓN SOPORTE LEGAL PROCESOS Y RECLAMACIONES;SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
201711;1985085;DIRECCIÓN SEGURIDAD;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201711;1980296;UNIDAD CENTRO DE EXCELENCIA TÉCNICA ASIMILACIÓN TECNOLÓGICA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201711;1980708;UNIDAD PLANEACIÓN CADENA DE SUMINISTRO PARA NEGOCIOS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201711;1980475;UNIDAD GOBIERNO CORPORATIVO;SECRETARÍA GENERAL;UNIDAD GOBIERNO CORPORATIVO
201711;1980250;GERENCIA PROYECTOS DE INFRAESTRUCTURA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS DE INFRAESTRUCTURA
201711;1980459;DIRECCIÓN SOPORTE LEGAL CONTRATACIÓN;SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
201712;1980569;UNIDAD TRANSFORMACIÓN CULTURAL;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201712;1980564;DIRECCIÓN SOLUCIONES DESARROLLO HUMANO;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201712;1411027;UNIDAD GESTIÓN DE INFRAESTRUCTURA AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1989074;UNIDAD SOLUCIONES DE TI CORPORATIVAS;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
201712;1337280;UNIDAD SUBESTACIONES Y LÍNEAS T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201712;1312004;UNIDAD GESTIÓN AMBIENTAL Y SOCIAL GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201712;1312013;UNIDAD OPERACIÓN Y MANTENIMIENTO GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201712;1980732;DIRECCIÓN OPERACIONES INTERNAS CADENA DE SUMINISTRO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201712;1985021;UNIDAD NEGOCIACIÓN Y ADMINISTRACIÓN ACTIVO INMOBILIARIO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201712;1312014;UNIDAD HIDROMETRÍA Y CALIDAD GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201712;1312040;GERENCIA GENERACIÓN ENERGÍA REGIÓN NOROCCIDENTAL;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201712;1411035;UNIDAD GESTIÓN DEL RENDIMIENTO AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1975074;DEPARTAMENTO PROVEEDURÍA;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201712;1411056;UNIDAD MANTENIMIENTO EQUIPOS PROVISIÓN AGUAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1985020;DIRECCIÓN GESTIÓN INMOBILIARIA;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201712;1411053;UNIDAD PRODUCCIÓN AGUAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1980143;UNIDAD GESTIÓN DE INSTALACIONES;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201712;1980152;GERENCIA ATENCIÓN AL CLIENTE;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201712;1980670;GERENCIA PLANEACIÓN FINANCIERA;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA PLANEACIÓN FINANCIERA
201712;1980257;DIRECCIÓN PROYECTOS AGUAS, SANEAMIENTO, GAS Y LOCATIVOS 2;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS AGUAS, SANEAMIENTO, GAS Y LOCATIVOS
201712;1980718;UNIDAD ADMINISTRACIÓN DE CONTRATOS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201712;1411054;UNIDAD OPERACIÓN Y MANTENIMIENTO PROVISIÓN AGUAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1980500;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA
201712;1727180;UNIDAD GESTIÓN DEL RENDIMIENTO GAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GAS
201712;1985000;GERENCIA SOPORTE ADMINISTRATIVO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201712;1980279;UNIDAD INGENIERÍA DE PROYECTOS 1;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201712;1980612;DIRECCIÓN TRANSACCIONES FINANCIERAS;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA CONTABILIDAD Y SERVICIOS FINANCIEROS
201712;1980290;GERENCIA CENTROS DE EXCELENCIA TÉCNICA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201712;1980294;UNIDAD CENTRO DE EXCELENCIA TÉCNICA NORMALIZACIÓN Y LABORATORIOS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201712;1337501;UNIDAD TRANSACCIONES COMERCIALIZACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201712;1985080;DEPARTAMENTO GESTIÓN DOCUMENTAL;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201712;1337023;UNIDAD MANTENIMIENTO REDES DISTRIBUCIÓN SUR;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201712;1980457;DIRECCIÓN SOPORTE LEGAL CORPORATIVO;VICEPRESIDENCIA ASUNTOS LEGALES Y SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
201712;1980335;GERENCIA COMUNICACIÓN CORPORATIVA;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS;GERENCIA COMUNICACIÓN CORPORATIVA
201712;1312033;UNIDAD OPERACIONES ZONA NORTE;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201712;1980801;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO
201712;1300223;DIRECCIÓN DESARROLLO PROYECTO ITUANGO;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;VICEPRESIDENCIA PROYECTOS GENERACIÓN ENERGÍA
201712;1337024;UNIDAD SERVICIOS MANTENIMIENTO REDES DISTRIBUCIÓN;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201712;1727173;UNIDAD TRANSACCIONES GAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GAS
201712;1337029;UNIDAD EXPANSIÓN Y REPOSICIÓN DE REDES;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201712;1411057;UNIDAD VINCULACIÓN Y DESARROLLO URBANÍSTICO AGUAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1511066;UNIDAD MANTENIMIENTO EQUIPOS GESTIÓN AGUAS RESIDUALES;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1980685;GERENCIA GESTIÓN DE NEGOCIOS E INVERSIONES;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA GESTIÓN DE NEGOCIOS E INVERSIONES
201712;1980717;UNIDAD CATEGORÍAS Y CONTRATACIÓN;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201712;1980123;UNIDAD OFERTAS GRANDES CLIENTES;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201712;1980293;DIRECCIÓN CENTRO DE EXCELENCIA TÉCNICA ESTUDIOS Y DISEÑOS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201712;1980815;VICEPRESIDENCIA ESTRATEGIA CORPORATIVA;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA ESTRATEGIA CORPORATIVA
201712;1312042;UNIDAD OPERACIONES GUADALUPE;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201712;1985024;UNIDAD SOPORTE Y MANTENIMIENTO EDIFICIOS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201712;1980240;GERENCIA PROYECTOS SUBESTACIONES Y LÍNEAS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS SUBESTACIONES Y LÍNEAS
201712;1980160;DIRECCIÓN GESTIÓN DE ACTIVOS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201712;1980562;UNIDAD GESTIÓN RIESGOS LABORALES;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201712;1980215;DIRECCIÓN PLANEACIÓN PROYECTOS E INGENIERÍA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;DIRECCIÓN PLANEACIÓN PROYECTOS E INGENIERÍA
201712;1411033;UNIDAD GESTIÓN DE LA INFORMACIÓN AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1965170;UNIDAD SERVICIO MÉDICO;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201712;1337021;DIRECCIÓN MANTENIMIENTO REDES DISTRIBUCIÓN;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201712;1337020;GERENCIA T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201712;1980587;DIRECCIÓN RELACIONES LABORALES INDIVIDUALES;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA GESTIÓN RELACIONES LABORALES
201712;1980458;DIRECCIÓN SOPORTE LEGAL AMBIENTAL;VICEPRESIDENCIA ASUNTOS LEGALES Y SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
201712;1312010;DIRECCIÓN OPERACIONES GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201712;1312030;GERENCIA GENERACIÓN ENERGÍA REGIÓN CENTRAL;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201712;1980147;UNIDAD CRÉDITO Y GESTIÓN CARTERA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201712;1727552;UNIDAD MERCADEO Y VENTAS GAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GAS
201712;1985085;DIRECCIÓN SEGURIDAD;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;DIRECCIÓN SEGURIDAD
201712;1985075;DEPARTAMENTO TRANSPORTE Y TALLERES;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201712;1989070;DIRECCIÓN SOLUCIONES DE TI;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
201712;1980501;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201712;1302080;GERENCIA GENERACIÓN ENERGÍA REGIÓN CAUCA ;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201712;1989076;UNIDAD SOLUCIONES DE TI INTELIGENCIA DE NEGOCIOS Y ÁREAS DE APOYO;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
201712;1727190;GERENCIA GAS REGIÓN METROPOLITANA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GAS
201712;1411030;DIRECCIÓN OPERACIÓN Y CALIDAD AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1980456;DIRECCIÓN SOPORTE LEGAL NEGOCIOS;VICEPRESIDENCIA ASUNTOS LEGALES Y SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
201712;1727194;UNIDAD OPERACIÓN Y MANTENIMIENTO GAS REGIÓN METROPOLITANA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GAS
201712;1980258;DIRECCIÓN PROYECTOS AGUAS, SANEAMIENTO, GAS Y LOCATIVOS 3;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS AGUAS, SANEAMIENTO, GAS Y LOCATIVOS
201712;1980256;DIRECCIÓN PROYECTOS AGUAS, SANEAMIENTO, GAS Y LOCATIVOS 1;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS AGUAS, SANEAMIENTO, GAS Y LOCATIVOS
201712;1337380;DIRECCIÓN OPERACIÓN Y CALIDAD T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201712;1727175;UNIDAD OPERACIÓN Y CALIDAD GAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GAS
201712;1337330;UNIDAD ALUMBRADO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201712;1312202;UNIDAD GESTIÓN LARGO PLAZO GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201712;1312043;UNIDAD OPERACIONES PORCE;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201712;1980601;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES
201712;1411025;DIRECCIÓN PLANEACIÓN AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1411081;DIRECCIÓN SISTEMAS REGIONALES AGUAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1411040;DIRECCIÓN COMERCIAL AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1511064;UNIDAD OPERACIÓN Y MANTENIMIENTO GESTIÓN AGUAS RESIDUALES;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201712;1980146;DEPARTAMENTO LIQUIDACIÓN;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201712;1980706;DIRECCIÓN PLANEACIÓN CADENA DE SUMINISTRO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201712;1300224;UNIDAD PROGRAMACIÓN Y DESEMPEÑO PROYECTOS GENERACIÓN;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;VICEPRESIDENCIA PROYECTOS GENERACIÓN ENERGÍA
201712;1312032;UNIDAD OPERACIONES ZONA ORIENTE;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201712;1980259;DIRECCIÓN PROYECTOS AGUAS, SANEAMIENTO, GAS Y LOCATIVOS 4;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS AGUAS, SANEAMIENTO, GAS Y LOCATIVOS
201712;1989072;UNIDAD SOLUCIONES DE TI COMERCIALES;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
201712;1510235;GERENCIA PROYECTOS PLANTAS AGUAS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS PLANTAS AGUAS
